time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.15487134942653677,-0.05984400521222041,11.574386237475617,6.256674812873936,0.058519705175832826,0.0,-0.44393078647552253,-0.17265727917019927,2.6335053752990083,0.013100381556271528,0.0013318527882667137,0.0,429.61509098392685,429.0768157308106,426.32761554526894,428.98857370334673
1.2000000000000006,-0.1829701495548622,-0.0708603842567635,11.73962839622586,6.257259832748911,0.05885746669782943,0.0,-0.49269278690407964,-0.19445527516882732,2.8739834912559967,0.0020285785380925376,0.01307550330325312,0.0,486.1448417776804,487.0238912591992,486.41401601354903,485.58405595313536
1.2600000000000007,-0.21407497558566255,-0.08320109013074756,11.92045125981105,6.258400912847172,0.05923643346207985,0.0,-0.5441773574417843,-0.2167863067129306,3.1527038368075546,0.04059883195368824,-0.012770270160464147,0.0,499.0482608766638,497.15811069849644,497.1047690883421,499.92306521389924
1.3200000000000007,-0.24818134669904943,-0.09680551676269185,12.116461705695999,6.260868778845371,0.05805221489306778,0.0,-0.592557975575705,-0.23638381633039163,3.380335757130108,0.04217466156722549,-0.03972197379739553,0.0,486.75569082033286,484.73450586133464,484.6754179107235,484.79457729017975
1.3800000000000008,-0.28496431049783866,-0.11145264229613427,12.322820394663236,6.263590073498808,0.055758188893905825,0.0,-0.6332826143442667,-0.25157237523375897,3.4979486045583594,0.051056233889314476,-0.03541280289111655,0.0,453.5632198903303,453.9085001135442,453.4679595589531,454.18201055330866
1.4400000000000008,-0.3242667398393612,-0.12699384208239786,12.53844327402606,6.266610404050617,0.05374518764644698,0.0,-0.6765336863007327,-0.2661069976140524,3.688896934459862,0.048864543725878444,-0.030063623296729104,0.0,477.4408273083961,477.84841724482493,475.4828657899654,475.3163441668536
1.5000000000000009,-0.3659923221698896,-0.1432983719007104,12.763141679717787,6.270110103202377,0.05158072422096538,0.0,-0.7141054416380742,-0.27703507967700997,3.8006966945572533,0.07256746379416365,-0.05216182591058362,0.0,454.9984580167495,453.2250802153903,452.79548405737,454.7006268432874
1.560000000000001,-0.4100300817009977,-0.16020631013818457,12.996645386057766,6.274052918049675,0.048409921300024195,0.0,-0.7534384523403149,-0.2860782508332854,3.982167943613396,0.046236347141009465,-0.05425239503713111,0.0,475.760643466916,475.598917550516,476.5480681297044,474.5337123831041
1.620000000000001,-0.4560370409588605,-0.17751552649624786,13.234377720614637,6.27656049234924,0.04521094928102709,0.0,-0.779880826507207,-0.2906822108522551,3.9424005637384596,0.030965549599366888,-0.05150731532573888,0.0,407.18287922074825,407.4262508520772,406.85332921468193,405.4847389684484
1.680000000000001,-0.5037320030242932,-0.1950830598445228,13.473121735271265,6.2791820030359435,0.042189579781522824,0.0,-0.8096502371788808,-0.2946751032924605,4.015496217075948,0.06141333128317928,-0.048148647380983456,0.0,442.3131844977142,442.5881054703738,443.35134668415725,445.8471360311971
1.740000000000001,-0.5532386613155846,-0.21283929255299042,13.71824206200417,6.2829440082085135,0.03888478914344429,0.0,-0.8402337813972167,-0.2967983738135313,4.154703981224234,0.06515573035831443,-0.07489730576296362,0.0,464.9984281221664,462.8959741477698,464.6815567110475,464.9775035637811
1.8000000000000012,-0.6046260655758858,-0.230638775039786,13.974918487039572,0.0036532154112522974,0.034748985669513566,0.0,-0.8721266276236097,-0.2960384300780611,4.40029081693023,0.06440986023011554,-0.05908469501222556,0.0,495.40240787930696,496.5606679547082,496.65958974782416,496.6074930586197
1.8600000000000012,-0.6576415571941897,-0.24831963048758243,14.240822920215889,0.00762358662039464,0.030913938180058942,0.0,-0.8947057866485291,-0.2929482185131315,4.462968857395533,0.06948271498182436,-0.0759470391323568,0.0,443.8907941096003,442.50160364900404,443.9085545385191,444.32792381583164
1.9200000000000013,-0.7118720054521529,-0.265754585836532,14.508380671487979,0.011657538858055538,0.02614061179848104,0.0,-0.9125885717299198,-0.28786465258502725,4.455677479190907,0.06230531945225113,-0.08797230955042443,0.0,421.8817878012862,420.8365354404347,421.94513845516434,421.3286160297205
1.9800000000000013,-0.7671983940793969,-0.2827638157087401,14.779701696919675,0.015555052210535436,0.020372243757987185,0.0,-0.93104586089867,-0.2787091951960667,4.587863755132299,0.06979514747338447,-0.12224320282234354,0.0,467.52669444685023,464.8404827769264,464.30404951264035,464.89423497960695
2.0400000000000014,-0.8235099395533009,-0.299132261336686,15.05930639871264,0.019361676948141948,0.013991663073610994,0.0,-0.9452783314406383,-0.2664773340693264,4.731741668397399,0.046049221843838056,-0.08569536944504848,0.0,468.7609977903666,471.5827629489645,470.50999256885535,468.67037025804757
2.1000000000000014,-0.8805379477131822,-0.3147002360926226,15.346984287463194,0.021980085310149278,0.008480731835734723,0.0,-0.9551024567571237,-0.25218029030227945,4.857021017501199,0.03832646024551352,-0.10846521538128827,0.0,465.2867234415418,463.4934688605411,466.79434684301253,466.1921985927
2.1600000000000015,-0.9380274798423027,-0.3293780440334956,15.641198398634721,0.024169563625402013,0.0021341219627144525,0.0,-0.9605782264349918,-0.2368611343136134,4.94974659418562,0.032543154985287974,-0.10088338838910327,0.0,456.361926183213,456.95728929065643,456.72170992656885,456.26072499226194
2.2200000000000015,-0.9957160199022514,-0.3431861422786444,15.937183190396576,0.026070016906061255,6.279019554035241,0.0,-0.9618784693564579,-0.22324530441384954,4.91658058929886,0.029877480173072308,-0.11484297776831144,0.0,418.14792694105836,416.9193205667458,416.6059810359422,416.37323217973295
2.2800000000000016,-1.0533793129620457,-0.35615352895181807,16.23089082322389,0.027820505011171726,6.272297923765226,0.0,-0.9596922036925989,-0.20885106881486162,4.873880399413143,0.02773130432216655,-0.10692307615808468,0.0,412.37284766176964,413.0597361796488,414.22100323395654,414.03251318793724
2.3400000000000016,-1.1107555529276443,-0.368113241471131,16.52613044357874,0.02979136609285682,6.265554676724957,0.0,-0.9522031993300314,-0.18963056554557112,4.967058163034311,0.041499082385934874,-0.12649710645208634,0.0,458.18188014961703,456.61174050388576,455.50071559062997,456.60091916445685
2.4000000000000017,-1.167512290122745,-0.37882837289835947,16.82854603824363,0.0323262900922332,6.258183811409216,0.0,-0.9388985493669965,-0.16728532443848285,5.112836442600834,0.04370700193899927,-0.11640460289361919,0.0,472.78322469479986,473.5475546870511,473.44427763204783,473.61499144345026
2.4600000000000017,-1.2235102504087985,-0.3883928285226789,17.13219242767889,0.035013276926796344,6.251359949992569,0.0,-0.9271997477765985,-0.15132244812575363,5.009181454185965,0.046852246034190456,-0.10886255563201613,0.0,393.0931581462544,393.77817743513435,394.6338709501979,394.9255644043889
